epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,0.024994099512696266,0.15809522569179535,0.00722158420830965,0.08497990667819977
1,0.004025133326649666,0.06344393640756607,0.008870018646121025,0.09418077766895294
2,0.002841360168531537,0.053304411470890045,0.008651912212371826,0.093015655875206
3,0.002505992306396365,0.05005988851189613,0.008977653458714485,0.09475047886371613
4,0.002111120382323861,0.04594692960381508,0.009484071284532547,0.0973861962556839
5,0.0019241138361394405,0.04386472329497337,0.010581259615719318,0.10286524891853333
6,0.0015850819181650877,0.0398130863904953,0.010693039745092392,0.10340715199708939
7,0.001504095853306353,0.03878267481923103,0.00982806645333767,0.0991366058588028
8,0.001589784980751574,0.03987210616469383,0.010532808490097523,0.10262947529554367
9,0.001480011735111475,0.03847092017531395,0.012150803580880165,0.11023068428039551
10,0.0013394184643402696,0.03659806773066521,0.01171905267983675,0.108254574239254
11,0.0012764608254656196,0.03572759032249451,0.01265055313706398,0.11247467994689941
12,0.0012908269418403506,0.03592808172106743,0.013430638238787651,0.11589062958955765
13,0.001115387654863298,0.03339742124080658,0.016051635146141052,0.12669505178928375
14,0.0011282294290140271,0.03358912840485573,0.013990921899676323,0.1182832270860672
15,0.0010982683161273599,0.03314013034105301,0.012847761623561382,0.11334796994924545
16,0.0009255171753466129,0.030422313138842583,0.01196047943085432,0.10936397314071655
17,0.0009219543426297605,0.030363701283931732,0.009545172564685345,0.09769939631223679
18,0.0010236342204734683,0.0319942831993103,0.01548649650067091,0.12444475293159485
19,0.0008179215947166085,0.0285993292927742,0.011959009803831577,0.10935726016759872
20,0.0008795352769084275,0.02965695969760418,0.014487916603684425,0.12036576122045517
21,0.000990235828794539,0.03146801143884659,0.014959866181015968,0.12231053411960602
22,0.0007820678874850273,0.027965476736426353,0.012285113334655762,0.11083822697401047
23,0.0009201831417158246,0.03033452108502388,0.013019245117902756,0.11410190910100937
24,0.0007755299448035657,0.027848338708281517,0.014463571831583977,0.12026458978652954
25,0.000757361005526036,0.0275201927870512,0.012911082245409489,0.11362694203853607
26,0.0005671897088177502,0.02381574548780918,0.01419347058981657,0.11913635581731796
27,0.0005028907908126712,0.022425226867198944,0.015253656543791294,0.12350569665431976
28,0.0004884576192125678,0.022101078182458878,0.014154324308037758,0.11897194385528564
29,0.0004882191715296358,0.022095682099461555,0.01314058993011713,0.11463241279125214
30,0.0004783955810125917,0.021872255951166153,0.015329111367464066,0.1238107904791832
31,0.0004802870098501444,0.02191545069217682,0.014835911802947521,0.12180275470018387
32,0.0004917304031550884,0.02217499539256096,0.014624947682023048,0.1209336519241333
33,0.0005105838063172996,0.022596102207899094,0.01610812544822693,0.1269177943468094
34,0.0004769749066326767,0.021839754655957222,0.015479405410587788,0.12441626191139221
35,0.0004893076256848872,0.022120298817753792,0.017220156267285347,0.1312255859375
36,0.0004690024070441723,0.0216564629226923,0.015759719535708427,0.1255377233028412
