epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,0.034416183829307556,0.18551599979400635,0.006160845048725605,0.07849105447530746
1,0.003766530891880393,0.0613720677793026,0.00469165900722146,0.06849568337202072
2,0.0027008503675460815,0.051969707012176514,0.004219142720103264,0.06495492905378342
3,0.0021424570586532354,0.0462866835296154,0.003925456199795008,0.06265345960855484
4,0.0018965090857818723,0.04354892671108246,0.005540664307773113,0.07443563640117645
5,0.0016686510061845183,0.040849123150110245,0.004641538951545954,0.06812883913516998
6,0.001389040844514966,0.03726983815431595,0.0038863378576934338,0.062340497970581055
7,0.0011494571808725595,0.03390364721417427,0.004503842908889055,0.06711068004369736
8,0.0011130323400720954,0.03336213901638985,0.003948793280869722,0.06283942610025406
9,0.0010881723137572408,0.032987456768751144,0.003731716191396117,0.061087775975465775
10,0.001000278745777905,0.03162718191742897,0.003566538682207465,0.05972050502896309
11,0.0009743986302055418,0.031215358525514603,0.003474746597930789,0.05894698202610016
12,0.0009320585522800684,0.030529633164405823,0.0036286457907408476,0.06023824214935303
13,0.0009350006002932787,0.030577778816223145,0.003323204116895795,0.05764723941683769
14,0.0008167021442204714,0.028578000143170357,0.004279975313693285,0.06542152166366577
15,0.0007763262838125229,0.027862632647156715,0.00365459150634706,0.06045321747660637
16,0.000821224763058126,0.02865701913833618,0.004174052271991968,0.06460690498352051
17,0.0007864865474402905,0.02804436720907688,0.0037788571789860725,0.06147240847349167
18,0.0007647566962987185,0.027654234319925308,0.0035684313625097275,0.05973634868860245
19,0.0007878480246290565,0.028068630024790764,0.003544615348801017,0.05953667312860489
20,0.0007527494453825057,0.027436280623078346,0.0034418534487485886,0.05866731330752373
21,0.000760999508202076,0.02758621983230114,0.003459925763309002,0.05882113426923752
22,0.0008252317202277482,0.028726845979690552,0.0032827709801495075,0.05729547142982483
23,0.0007488772971555591,0.02736562304198742,0.004930939991027117,0.07022064924240112
24,0.0007849436951801181,0.028016846626996994,0.0043545737862586975,0.06598919630050659
25,0.0006694115581922233,0.025872988626360893,0.004784625954926014,0.0691709890961647
26,0.0008478841627947986,0.029118450358510017,0.003800462232902646,0.06164788827300072
27,0.0006581786437891424,0.0256549920886755,0.00399133563041687,0.06317701935768127
28,0.0006138575845398009,0.024776149541139603,0.0038919004146009684,0.06238509714603424
29,0.0006409357883967459,0.025316709652543068,0.003454191144555807,0.05877236649394035
30,0.0006371419876813889,0.02524167113006115,0.004345862194895744,0.06592315435409546
31,0.0006116496515460312,0.024731552228331566,0.0037069625686854124,0.060884829610586166
32,0.0005817838246002793,0.02412019483745098,0.003995861858129501,0.06321282684803009
33,0.0005373196909204125,0.02318015694618225,0.003926475066691637,0.06266158819198608
34,0.000606490473728627,0.02462702803313732,0.00407096603885293,0.06380411982536316
35,0.0005899141542613506,0.024288147687911987,0.0035419855266809464,0.05951458215713501
36,0.0006436778348870575,0.025370806455612183,0.003534515853971243,0.05945179611444473
37,0.0006116192089393735,0.02473093569278717,0.00376396463252604,0.06135115772485733
38,0.0006200784118846059,0.02490137331187725,0.004773725289851427,0.06909214705228806
39,0.0003872440429404378,0.019678518176078796,0.003779093036428094,0.06147432699799538
40,0.00033120016450993717,0.018198905512690544,0.0038318841252475977,0.06190221384167671
41,0.00031915001454763114,0.0178647693246603,0.0038533133920282125,0.062075067311525345
42,0.0003167227259837091,0.017796706408262253,0.0038622424472123384,0.06214694306254387
43,0.0003175845486111939,0.017820902168750763,0.003810341004282236,0.06172795966267586
44,0.00030238452018238604,0.01738920621573925,0.0038727186620235443,0.06223117187619209
45,0.0002997953852172941,0.017314601689577103,0.0038624790031462908,0.06214884668588638
46,0.0003051529638469219,0.01746862754225731,0.0040998877957463264,0.06403036415576935
47,0.0003041903837583959,0.017441054806113243,0.0039986479096114635,0.06323486566543579
48,0.00029349661781452596,0.0171317420899868,0.004021547734737396,0.06341567635536194
49,0.00029663328314200044,0.017223045229911804,0.00393032468855381,0.0626922994852066
50,0.00028216271311976016,0.01679769903421402,0.0038392338901758194,0.06196155026555061
51,0.00028612694586627185,0.01691528782248497,0.00411752937361598,0.06416797637939453
52,0.00028317500255070627,0.01682780496776104,0.004022260196506977,0.06342129409313202
53,0.0002763456723187119,0.01662364788353443,0.0038849851116538048,0.062329649925231934
54,0.00027384329587221146,0.016548210754990578,0.003848863299936056,0.06203920766711235
55,0.00028901436598971486,0.01700042188167572,0.00411286810413003,0.06413164734840393
56,0.00026910443557426333,0.016404403373599052,0.004069602116942406,0.06379343569278717
57,0.00027086667250841856,0.016458027064800262,0.004165996797382832,0.06454453617334366
58,0.00026542122941464186,0.016291754320263863,0.004126137122511864,0.06423501670360565
59,0.00026274207630194724,0.016209321096539497,0.0042706639505922794,0.06535031646490097
60,0.0002543433220125735,0.01594814471900463,0.003956688567996025,0.06290221214294434
61,0.0002514576481189579,0.01585741527378559,0.004131002351641655,0.06427287310361862
62,0.0002596274425741285,0.016112959012389183,0.004228747915476561,0.06502882391214371
63,0.00024987506913021207,0.015807436779141426,0.004118479788303375,0.06417538225650787
64,0.00022289456683211029,0.014929654076695442,0.004202401265501976,0.06482592970132828
65,0.0002160882140742615,0.014699939638376236,0.004179999697953463,0.06465291976928711
66,0.00021326787828002125,0.014603693969547749,0.004075794946402311,0.06384195387363434
67,0.00021187911625020206,0.014556067995727062,0.004194408655166626,0.06476425379514694
68,0.00020980284898541868,0.014484573155641556,0.004196838941425085,0.06478301435709
69,0.00020884432888124138,0.014451446942985058,0.004067287314683199,0.06377528607845306
70,0.00020863968529738486,0.014444365166127682,0.004181110765784979,0.06466151028871536
71,0.00021024368470534682,0.014499782584607601,0.004124102182686329,0.064219169318676
72,0.0002054253127425909,0.0143326660618186,0.004284834023565054,0.06545864045619965
73,0.00020555774972308427,0.014337285421788692,0.004051435738801956,0.06365089118480682
74,0.00020583526929840446,0.014346960000693798,0.004226101562380791,0.06500847637653351
75,0.0002049261674983427,0.014315242879092693,0.004123084247112274,0.06421124935150146
76,0.00020508613670244813,0.014320828951895237,0.004082861822098494,0.0638972744345665
77,0.00020224371110089123,0.01422124169766903,0.00424148328602314,0.06512667238712311
78,0.00020311211119405925,0.014251740649342537,0.00404008524492383,0.06356166303157806
79,0.00020073098130524158,0.014167956076562405,0.004218266345560551,0.0649481788277626
80,0.00019932369468733668,0.014118204824626446,0.0042869290336966515,0.06547464430332184
81,0.0002016673533944413,0.014200963079929352,0.004121123813092709,0.06419598311185837
82,0.00020054147171322256,0.014161266386508942,0.004225857090204954,0.06500659137964249
83,0.0002036457444773987,0.014270449988543987,0.004119768273085356,0.06418541818857193
84,0.0001998637744691223,0.01413731835782528,0.00410638190805912,0.06408105790615082
85,0.00019994947069790214,0.014140348881483078,0.004102853126823902,0.06405352056026459
86,0.00019786483608186245,0.014066443778574467,0.00418156897649169,0.0646650493144989
87,0.00019360720762051642,0.013914280571043491,0.004148391075432301,0.06440800428390503
88,0.00019164840341545641,0.013843713328242302,0.0042084939777851105,0.06487290561199188
89,0.0001848540414357558,0.01359610352665186,0.004160142503678799,0.06449916958808899
90,0.00018422745051793754,0.013573041185736656,0.0042134360410273075,0.06491098552942276
91,0.00018409635231364518,0.0135682113468647,0.004187351558357477,0.06470974534749985
92,0.00018331472529098392,0.01353937666863203,0.004195935092866421,0.06477604061365128
93,0.00018342312250752002,0.013543379493057728,0.004248456563800573,0.06518018245697021
94,0.00018294605251867324,0.013525755144655704,0.004056468605995178,0.06369040906429291
95,0.00018492681556381285,0.013598780147731304,0.004248948767781258,0.06518395990133286
96,0.00018326171266380697,0.013537419028580189,0.00411611283197999,0.06415694206953049
97,0.00018257078772876412,0.01351187564432621,0.004175408277660608,0.06461740285158157
98,0.0001821531041059643,0.01349641103297472,0.00412007374688983,0.06418780237436295
99,0.00018257486226502806,0.013512026518583298,0.004103634040802717,0.06405961513519287
100,0.00018212900613434613,0.013495517894625664,0.004168182145804167,0.06456146389245987
101,0.00018169399118050933,0.013479391112923622,0.004121322650462389,0.06419752538204193
102,0.00018214558076579124,0.013496131636202335,0.004124824423342943,0.06422479450702667
103,0.00018112704856321216,0.013458345085382462,0.004125150386244059,0.06422733515501022
104,0.00018138870655093342,0.013468062505126,0.004127106163650751,0.06424255669116974
105,0.00018108016229234636,0.013456602580845356,0.004107445012778044,0.0640893504023552
106,0.00018158061720896512,0.013475185260176659,0.0041814842261374,0.06466439366340637
107,0.00018043880118057132,0.013432751409709454,0.004208765458315611,0.06487499922513962
108,0.00018071330850943923,0.013442965224385262,0.004179417155683041,0.06464841216802597
109,0.0001807615626603365,0.013444759882986546,0.004058515187352896,0.06370647996664047
110,0.0001797166041797027,0.013405841775238514,0.004226215649396181,0.06500934809446335
111,0.00017947127344086766,0.013396688736975193,0.0041837915778160095,0.064682237803936
112,0.0001804107305360958,0.013431706465780735,0.004197503440082073,0.06478814035654068
113,0.0001791541581042111,0.013384847901761532,0.004210441838949919,0.06488791853189468
114,0.00017728372768033296,0.013314793817698956,0.004204242490231991,0.06484013050794601
115,0.00017723020573612303,0.01331278309226036,0.004185616970062256,0.06469634175300598
116,0.00017694151028990746,0.013301935978233814,0.0041711460798978806,0.0645844116806984
117,0.0001767344365362078,0.013294150121510029,0.0041909669525921345,0.06473767757415771
118,0.00017674999253358692,0.013294735923409462,0.004173336550593376,0.064601369202137
119,0.00017673334514256567,0.013294109143316746,0.004173577763140202,0.06460323184728622
120,0.0001768297515809536,0.013297734782099724,0.004189454484730959,0.06472599506378174
121,0.00017657957505434752,0.013288324698805809,0.00414333026856184,0.06436870247125626
122,0.0001765594643075019,0.013287568464875221,0.00419473834335804,0.06476680189371109
123,0.00017634141840972006,0.013279360719025135,0.004180861636996269,0.06465958058834076
124,0.00017655100964475423,0.013287249952554703,0.004185820464044809,0.06469791382551193
125,0.00017634459072723985,0.013279479928314686,0.0041609518229961395,0.0645054429769516
126,0.0001764076150720939,0.013281852938234806,0.004153934307396412,0.06445102393627167
127,0.00017637999553699046,0.01328081265091896,0.00419066846370697,0.06473537534475327
128,0.0001765061024343595,0.013285559602081776,0.0041704862378537655,0.0645793005824089
129,0.00017623903113417327,0.013275505043566227,0.004194589797407389,0.06476565450429916
130,0.0001761146413628012,0.013270819559693336,0.004168147221207619,0.06456118822097778
131,0.0001760884770192206,0.013269833289086819,0.004165573976933956,0.06454125791788101
132,0.00017606063920538872,0.013268784619867802,0.004144796170294285,0.06438009440898895
133,0.00017611622752156109,0.013270879164338112,0.00417288625612855,0.06459788233041763
134,0.0001759068254614249,0.01326298713684082,0.00413146335631609,0.06427645683288574
135,0.00017609864880796522,0.01327021699398756,0.004200485069304705,0.06481114774942398
136,0.00017603524611331522,0.013267827220261097,0.004172949120402336,0.06459836661815643
137,0.00017570021736901253,0.013255195692181587,0.004207259509712458,0.06486339122056961
138,0.0001756553683662787,0.013253504410386086,0.004161521792411804,0.06450986117124557
