epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,0.03490114584565163,0.18681848049163818,0.012166017666459084,0.11029966920614243
1,0.006633956916630268,0.08144910633563995,0.007222318090498447,0.08498422056436539
2,0.005217573139816523,0.07223276793956757,0.008515647612512112,0.09228026866912842
3,0.0048970552161335945,0.06997895985841751,0.0051585836336016655,0.07182328402996063
4,0.003673127619549632,0.06060633435845375,0.007749850861728191,0.08803323656320572
5,0.003212125040590763,0.056675612926483154,0.008465203456580639,0.09200654178857803
6,0.002927803434431553,0.054109182208776474,0.011797982268035412,0.10861852020025253
7,0.0025470033288002014,0.0504678450524807,0.008576111868023872,0.0926072970032692
8,0.0022951997816562653,0.0479082427918911,0.007709544152021408,0.08780401200056076
9,0.0021922653540968895,0.04682163521647453,0.0097588449716568,0.0987868681550026
10,0.0020864331163465977,0.045677490532398224,0.008231155574321747,0.09072571247816086
11,0.0019501405768096447,0.044160395860672,0.0071114604361355305,0.08432947844266891
12,0.0017726299120113254,0.04210261255502701,0.007402948569506407,0.08604039251804352
13,0.0016096568433567882,0.040120527148246765,0.007590930443257093,0.08712594956159592
14,0.001703688525594771,0.041275762021541595,0.007389090955257416,0.08595982193946838
15,0.0015751142054796219,0.039687708020210266,0.007157060783356428,0.08459941297769547
16,0.0015572734409943223,0.03946230560541153,0.009659463539719582,0.09828256815671921
17,0.001432785764336586,0.03785215690732002,0.007313496433198452,0.0855189859867096
18,0.0015214959857985377,0.03900635987520218,0.01051233895123005,0.10252969712018967
19,0.001517231808975339,0.03895166143774986,0.006115097086876631,0.07819908857345581
20,0.0014132520882412791,0.03759324550628662,0.00828444492071867,0.0910189226269722
21,0.0013578569050878286,0.03684911131858826,0.01239804644137621,0.11134651303291321
22,0.0014049526071175933,0.037482697516679764,0.007767673581838608,0.08813440799713135
23,0.0012335036881268024,0.03512126952409744,0.007807253859937191,0.08835866302251816
24,0.001180835417471826,0.0343632847070694,0.008264085277915001,0.0909070149064064
25,0.001190215116366744,0.03449949622154236,0.006370813585817814,0.07981737703084946
26,0.001281284959986806,0.03579504042863846,0.011359084397554398,0.1065790057182312
27,0.0011405723635107279,0.033772360533475876,0.00488046882674098,0.06986035406589508
28,0.0011327388929203153,0.03365618735551834,0.007510815281420946,0.08666495978832245
29,0.0013199903769418597,0.036331672221422195,0.010806635022163391,0.10395496338605881
30,0.0012043709866702557,0.034704048186540604,0.005612547975033522,0.07491694390773773
31,0.0011878033401444554,0.0344645231962204,0.009317021816968918,0.09652472287416458
32,0.0011690089013427496,0.03419077396392822,0.007667479105293751,0.0875641405582428
33,0.0011354576563462615,0.033696550875902176,0.005399005021899939,0.07347792387008667
34,0.0011614998802542686,0.034080784767866135,0.005450948607176542,0.07383053749799728
35,0.001099538872949779,0.033159296959638596,0.005120374262332916,0.07155679166316986
36,0.0010620122775435448,0.03258853033185005,0.004917521961033344,0.0701250433921814
37,0.0010419061873108149,0.03227857127785683,0.004663093481212854,0.06828684359788895
38,0.0010317126289010048,0.03212028369307518,0.0051210373640060425,0.07156142592430115
