epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
122,0.00027877753018401563,0.016696631908416748,0.004411172121763229,0.0664166584610939
123,0.0002785392280202359,0.016689494252204895,0.004380849190056324,0.06618798524141312
124,0.0002786167897284031,0.016691818833351135,0.004407697822898626,0.0663904920220375
125,0.00027844859869219363,0.016686778515577316,0.004439230542629957,0.06662755459547043
126,0.0002785727847367525,0.01669050008058548,0.004420071840286255,0.06648362427949905
127,0.0002783426025416702,0.016683602705597878,0.004432054236531258,0.06657367199659348
128,0.0002781084622256458,0.016676584258675575,0.004438307601958513,0.06662062555551529
129,0.0002783581439871341,0.016684068366885185,0.004370595328509808,0.06611047685146332
130,0.00027818046510219574,0.016678743064403534,0.004394847434014082,0.0662936419248581
131,0.00027863794821314514,0.016692452132701874,0.004420467186719179,0.06648659706115723
132,0.0002787864941637963,0.016696900129318237,0.004391995258629322,0.06627213209867477
133,0.0002781228977255523,0.016677016392350197,0.004403334576636553,0.06635762751102448
134,0.0002778056950774044,0.016667503863573074,0.004399460274726152,0.06632842868566513
135,0.0002782414958346635,0.01668057218194008,0.004423816688358784,0.06651178002357483
136,0.0002783853851724416,0.01668488420546055,0.0044134389609098434,0.06643372029066086
137,0.0002776917826849967,0.016664085909724236,0.004386370535939932,0.0662296786904335
138,0.00027763869729824364,0.016662493348121643,0.004415599629282951,0.06644997745752335
139,0.00027774597401730716,0.016665711998939514,0.004378935322165489,0.06617352366447449
140,0.0002773278683889657,0.016653163358569145,0.004390450194478035,0.06626047194004059
141,0.0002772962034214288,0.016652213409543037,0.004401701968163252,0.06634532660245895
142,0.0002771702129393816,0.01664843037724495,0.004431585315614939,0.06657015532255173
143,0.0002771168074104935,0.01664682663977146,0.0044466122053563595,0.06668291985988617
144,0.0002770828432403505,0.016645805910229683,0.004398943856358528,0.06632453203201294
145,0.00027727155247703195,0.016651472076773643,0.004445864353328943,0.06667731702327728
146,0.00027711904840543866,0.016646893694996834,0.0044028921984136105,0.06635428965091705
147,0.0002770784485619515,0.016645673662424088,0.004401041194796562,0.06634034216403961
148,0.000276932172710076,0.01664127968251705,0.004411240108311176,0.0664171651005745
149,0.0002768730919342488,0.016639504581689835,0.0044067297130823135,0.06638320535421371
150,0.000276989332633093,0.016642997041344643,0.004408204462379217,0.06639431416988373
151,0.0002769163984339684,0.016640804708003998,0.004412130918353796,0.06642387062311172
152,0.00027677806792780757,0.016636649146676064,0.004395978059619665,0.06630217283964157
153,0.0002765873505268246,0.01663091592490673,0.004438353236764669,0.06662096828222275
154,0.00027676980243995786,0.016636399552226067,0.004410502500832081,0.06641161441802979
155,0.00027673531440086663,0.016635363921523094,0.004408894572407007,0.06639950722455978
156,0.000276696722721681,0.016634203493595123,0.00443436810746789,0.0665910542011261
157,0.0002767627011053264,0.016636187210679054,0.004438729956746101,0.06662379205226898
158,0.0002766692778095603,0.016633378341794014,0.004452237859368324,0.06672509014606476
159,0.0002765453536994755,0.016629653051495552,0.0044318982400000095,0.06657250225543976
160,0.0002765542012639344,0.016629919409751892,0.004415886010974646,0.06645213067531586
161,0.00027648903778754175,0.0166279599070549,0.0044247424229979515,0.06651873886585236
162,0.0002764290547929704,0.016626155003905296,0.004407011438161135,0.06638532876968384
163,0.0002764964010566473,0.01662818156182766,0.004389124922454357,0.06625047326087952
164,0.00027633251738734543,0.016623253002762794,0.004426817409694195,0.06653433293104172
165,0.0002762483200058341,0.01662071980535984,0.004403221886605024,0.06635677814483643
166,0.0002763063821475953,0.01662246696650982,0.004422871861606836,0.06650467216968536
167,0.00027634570142254233,0.01662364974617958,0.004423895385116339,0.06651236861944199
168,0.00027625556685961783,0.0166209377348423,0.004397733602672815,0.0663154125213623
169,0.0002761792566161603,0.0166186410933733,0.00440392317250371,0.06636206060647964
170,0.00027621592744253576,0.016619745641946793,0.0044261859729886055,0.06652958691120148
171,0.0002760843199212104,0.016615785658359528,0.00446741608902812,0.06683873385190964
172,0.0002759639755822718,0.016612162813544273,0.004400190897285938,0.06633393466472626
173,0.0002764375531114638,0.01662641204893589,0.00440931087359786,0.06640264391899109
174,0.0002758559712674469,0.016608912497758865,0.0044402070343494415,0.0666348785161972
175,0.000275921483989805,0.0166108850389719,0.0044180951081216335,0.0664687529206276
176,0.00027580710593611,0.016607441008090973,0.004428925924003124,0.06655017286539078
177,0.0002759401104412973,0.01661144569516182,0.004413578659296036,0.06643477082252502
178,0.0002758014015853405,0.016607269644737244,0.0044221519492566586,0.066499263048172
179,0.00027562121977098286,0.016601843759417534,0.004451636224985123,0.06672058254480362
180,0.00027573879924602807,0.016605384647846222,0.004421311430633068,0.0664929449558258
181,0.00027560803573578596,0.016601447016000748,0.004418443888425827,0.06647137552499771
182,0.00027551682433113456,0.016598699614405632,0.004443547688424587,0.06665994226932526
183,0.00027569776284508407,0.016604149714112282,0.004445276223123074,0.0666729062795639
184,0.0002756824833340943,0.016603689640760422,0.004432357382029295,0.06657595187425613
185,0.0002753679873421788,0.016594216227531433,0.0044008893892169,0.06633920222520828
186,0.0002756013418547809,0.01660124585032463,0.004394784104079008,0.06629316508769989
187,0.00027534610126167536,0.016593556851148605,0.00440009031444788,0.06633317470550537
188,0.0002755028835963458,0.016598278656601906,0.004446600563824177,0.0666828379034996
189,0.0002754588786046952,0.016596954315900803,0.004447310231626034,0.0666881576180458
190,0.00027519563445821404,0.016589021310210228,0.004437529481947422,0.0666147843003273
191,0.00027516449335962534,0.016588082537055016,0.004437564872205257,0.06661505252122879
192,0.0002752652217168361,0.016591118648648262,0.0044343541376292706,0.06659094989299774
193,0.00027518352726474404,0.01658865623176098,0.004440714605152607,0.06663868576288223
194,0.0002751590218394995,0.016587918624281883,0.004385678097605705,0.06622445583343506
195,0.0002752247964963317,0.016589900478720665,0.004403934348374605,0.06636214256286621
196,0.000275022437563166,0.016583800315856934,0.004406365565955639,0.06638046354055405
197,0.00027512593078427017,0.016586920246481895,0.004444626159965992,0.06666802614927292
198,0.0002749092527665198,0.016580387949943542,0.004437258467078209,0.06661275029182434
199,0.00027494991081766784,0.016581613570451736,0.004425511695444584,0.06652452051639557
200,0.00027472045621834695,0.016574693843722343,0.004440472461283207,0.06663686782121658
201,0.0002751903666649014,0.016588862985372543,0.004436073824763298,0.06660385429859161
202,0.0002751541614998132,0.016587771475315094,0.004453738685697317,0.06673634052276611
203,0.00027512750239111483,0.016586968675255775,0.004414875525981188,0.066444531083107
204,0.0002747936232481152,0.016576901078224182,0.00439853360876441,0.06632144004106522
205,0.00027453957591205835,0.016569236293435097,0.00441777752712369,0.06646636128425598
206,0.0002749120176304132,0.016580471768975258,0.004420293029397726,0.06648528575897217
207,0.0002747331454884261,0.016575075685977936,0.004389387089759111,0.0662524476647377
208,0.00027444851002655923,0.016566487029194832,0.004455425776541233,0.0667489767074585
209,0.00027472490910440683,0.016574827954173088,0.004425965249538422,0.06652792543172836
210,0.0002746417303569615,0.016572318971157074,0.004427850246429443,0.06654209643602371
211,0.0002744162338785827,0.016565512865781784,0.004441970493644476,0.06664811074733734
212,0.00027454158407635987,0.016569295898079872,0.00441580219194293,0.06645150482654572
213,0.00027476385002955794,0.016576001420617104,0.004431776236742735,0.06657158583402634
214,0.00027425188454799354,0.016560552641749382,0.004445267375558615,0.06667283922433853
215,0.0002741828793659806,0.016558468341827393,0.0044309520162642,0.06656539440155029
216,0.0002744347439147532,0.016566071659326553,0.00445354450494051,0.06673488020896912
217,0.00027434134972281754,0.016563253477215767,0.004439881537109613,0.06663243472576141
218,0.000274237128905952,0.016560107469558716,0.004439101554453373,0.06662658601999283
219,0.0002743845689110458,0.01656455732882023,0.004433080088347197,0.0665813758969307
220,0.00027431800845079124,0.01656254753470421,0.004441958386451006,0.06664802134037018
221,0.0002741584612522274,0.016557730734348297,0.004425625316798687,0.06652536988258362
222,0.0002741630596574396,0.01655787043273449,0.004425409249961376,0.06652375310659409
223,0.00027400648104958236,0.016553141176700592,0.004441698547452688,0.06664606928825378
224,0.0002740971394814551,0.01655587926506996,0.004457765258848667,0.06676650047302246
225,0.00027415718068368733,0.016557691618800163,0.004445631522685289,0.066675566136837
226,0.0002738568000495434,0.01654861867427826,0.004411260597407818,0.06641732156276703
227,0.0002739600313361734,0.01655173860490322,0.004394665826112032,0.06629227846860886
228,0.00027375592617318034,0.016545571386814117,0.0044398861937224865,0.0666324719786644
229,0.00027365886489860713,0.01654263772070408,0.004420713521540165,0.06648844480514526
230,0.00027384061831980944,0.01654813066124916,0.004437261261045933,0.06661277264356613
231,0.0002736345923040062,0.01654190383851528,0.004417658783495426,0.06646546721458435
232,0.0002736370370257646,0.01654197834432125,0.004447659943252802,0.06669078022241592
233,0.000274321180768311,0.01656264439225197,0.00444098562002182,0.06664071977138519
234,0.0002735727175604552,0.016540033742785454,0.0044355932623147964,0.0666002482175827
235,0.0002734471345320344,0.01653623767197132,0.0044161248952150345,0.06645393371582031
236,0.00027377012884244323,0.01654599979519844,0.004414699040353298,0.06644320487976074
237,0.00027347373543307185,0.01653704047203064,0.004410161636769772,0.06640905141830444
238,0.0002733214932959527,0.01653243787586689,0.004433012567460537,0.0665808692574501
239,0.00027323581161908805,0.01652984693646431,0.00443533668294549,0.0665983259677887
240,0.00027324099210090935,0.016530003398656845,0.004438956268131733,0.06662549078464508
241,0.0002733019064180553,0.016531845554709435,0.004388806410133839,0.06624806672334671
242,0.00027320528170093894,0.01652892306447029,0.004416166804730892,0.06645424664020538
243,0.00027351800235919654,0.016538379713892937,0.004440748132765293,0.06663893908262253
244,0.00027313316240906715,0.016526740044355392,0.004448454827070236,0.06669674068689346
245,0.00027308613061904907,0.01652531698346138,0.004409419372677803,0.06640345603227615
246,0.00027311884332448244,0.01652630791068077,0.004426067695021629,0.06652870029211044
247,0.0002730705018620938,0.016524845734238625,0.004444946069270372,0.06667042523622513
248,0.00027315851184539497,0.016527507454156876,0.004418079275637865,0.06646863371133804
249,0.0002732535358518362,0.01653038151562214,0.004420981742441654,0.06649046391248703
