epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,0.03218327835202217,0.17939698696136475,0.012851065956056118,0.11336254328489304
1,0.004570835269987583,0.06760795414447784,0.020864257588982582,0.14444465935230255
2,0.0029941117390990257,0.05471847578883171,0.010707339271903038,0.10347627103328705
3,0.002444191835820675,0.04943876713514328,0.01326990406960249,0.11519507318735123
4,0.0019916004966944456,0.0446273498237133,0.008652258664369583,0.09301751852035522
5,0.0021689182613044977,0.04657164588570595,0.010364205576479435,0.10180474072694778
6,0.0018208629917353392,0.0426715724170208,0.008861160837113857,0.09413374215364456
7,0.0022968549747020006,0.04792551323771477,0.006815517786890268,0.08255615085363388
8,0.0015987816732376814,0.03998476639389992,0.008618713356554508,0.09283702075481415
9,0.0015818836400285363,0.03977290168404579,0.007000589743256569,0.08366952836513519
10,0.0015882503939792514,0.03985285758972168,0.006196543108671904,0.07871812582015991
11,0.0012425370514392853,0.03524963930249214,0.007034101989120245,0.0838695541024208
12,0.001277776900678873,0.035746004432439804,0.006962125189602375,0.08343935012817383
13,0.0011740020709112287,0.03426371514797211,0.0056020044721663,0.0748465359210968
14,0.001820542966015637,0.04266782104969025,0.008010758087038994,0.08950284123420715
15,0.0017700160387903452,0.04207155853509903,0.005867224186658859,0.07659780979156494
16,0.0011063810670748353,0.033262308686971664,0.0050451261922717094,0.07102905213832855
17,0.0009714689804241061,0.031168397516012192,0.004151143133640289,0.06442936509847641
18,0.0010403083870187402,0.03225381299853325,0.004635185934603214,0.06808219850063324
19,0.0010359017178416252,0.032185427844524384,0.004446672275662422,0.06668337434530258
20,0.000848191324621439,0.02912372350692749,0.005461858119815588,0.07390438765287399
21,0.0009717129869386554,0.031172310933470726,0.0041590058244764805,0.06449035555124283
22,0.0008278271998278797,0.028771987184882164,0.0062691569328308105,0.07917800545692444
23,0.0008491970947943628,0.029140986502170563,0.004919023253023624,0.07013574987649918
24,0.000759362883400172,0.027556540444493294,0.005169855430722237,0.07190170884132385
25,0.000989481690339744,0.031456027179956436,0.004876393359154463,0.06983117759227753
26,0.0009657656773924828,0.031076770275831223,0.005240173079073429,0.07238903641700745
27,0.0007653912180103362,0.027665704488754272,0.004757409915328026,0.06897398084402084
28,0.000793134153354913,0.02816263772547245,0.007111523766070604,0.08432985097169876
29,0.0008128337212838233,0.028510238975286484,0.004248875193297863,0.06518339365720749
30,0.0007326964405365288,0.0270683653652668,0.0051384479738771915,0.07168296724557877
31,0.000748710532207042,0.027362575754523277,0.004742717370390892,0.06886739283800125
32,0.0008108259062282741,0.02847500517964363,0.004666561260819435,0.06831223517656326
33,0.0009332243935205042,0.03054872155189514,0.005424216855317354,0.07364927977323532
34,0.0008130427449941635,0.02851390466094017,0.005158013664186001,0.07181931287050247
35,0.0007348681101575494,0.0271084513515234,0.004602403379976749,0.06784101575613022
36,0.0008015114581212401,0.028310976922512054,0.004753356333822012,0.06894458830356598
37,0.0008462623809464276,0.02909058891236782,0.004412053152918816,0.06642328947782516
38,0.0007825012435205281,0.027973223477602005,0.004959665704518557,0.0704248920083046
39,0.0008258317830041051,0.02873728983104229,0.004971371032297611,0.0705079510807991
