epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,0.03120003454387188,0.17663531005382538,0.011512981727719307,0.10729856044054031
1,0.007587652187794447,0.08710712939500809,0.005523913539946079,0.07432303577661514
2,0.004808834753930569,0.06934576481580734,0.0052718124352395535,0.07260724902153015
3,0.003997664898633957,0.0632270872592926,0.0036815034691244364,0.06067539379000664
4,0.0033514753449708223,0.057891927659511566,0.0035708851646631956,0.05975688248872757
5,0.00282441102899611,0.053145188838243484,0.003233622759580612,0.05686495080590248
6,0.0027040126733481884,0.05200012028217316,0.0027979945298284292,0.05289607122540474
7,0.0023511438630521297,0.048488594591617584,0.003376599634066224,0.05810851603746414
8,0.002120533725246787,0.04604925215244293,0.0031138465274125338,0.05580184981226921
9,0.0019961106590926647,0.04467785358428955,0.0038625234737992287,0.062149204313755035
10,0.0017421577358618379,0.04173916205763817,0.0035933104809373617,0.05994422733783722
11,0.001761276856996119,0.041967570781707764,0.002870080526918173,0.0535731315612793
12,0.0017039019148796797,0.04127834737300873,0.003416858147829771,0.05845389887690544
13,0.0015507672214880586,0.03937978297472,0.0035596657544374466,0.05966293439269066
14,0.0015790570760145783,0.03973735123872757,0.0027259155176579952,0.05221030116081238
15,0.001488841837272048,0.038585513830184937,0.003002563491463661,0.054795652627944946
16,0.0013498550979420543,0.03674037382006645,0.004122947342693806,0.0642101839184761
17,0.0013101452495902777,0.03619593009352684,0.002689115470275283,0.05185668170452118
18,0.0013588815927505493,0.03686301037669182,0.0032992535270750523,0.057439129799604416
19,0.0012271949090063572,0.03503134101629257,0.004542000591754913,0.06739436835050583
20,0.0012017952976748347,0.034666918218135834,0.0035318583250045776,0.05942944064736366
21,0.001143664470873773,0.03381810709834099,0.003925885073840618,0.06265688687562943
22,0.0010566130513325334,0.0325055867433548,0.005281082820147276,0.07267105579376221
23,0.0010727824410423636,0.0327533595263958,0.002711601322516799,0.05207303911447525
24,0.0012516600545495749,0.03537880629301071,0.005890823435038328,0.0767517015337944
25,0.0010649885516613722,0.03263416141271591,0.0039634862914681435,0.06295622885227203
26,0.0009746294235810637,0.031219055876135826,0.003969831392168999,0.06300659477710724
27,0.0010040642227977514,0.031686972826719284,0.003986614756286144,0.0631396472454071
28,0.001041694195009768,0.03227528929710388,0.003809643443673849,0.06172230839729309
29,0.001030678628012538,0.03210418298840523,0.004286251496523619,0.06546947360038757
30,0.001008625258691609,0.031758859753608704,0.0035564335994422436,0.059635840356349945
31,0.001071123406291008,0.03272802010178566,0.003787872614338994,0.06154569610953331
32,0.0010290167992934585,0.03207829222083092,0.0036161558236926794,0.06013448163866997
33,0.000924724037759006,0.030409274622797966,0.0038193995133042336,0.06180129200220108
34,0.0009033347014337778,0.03005552664399147,0.0032556557562202215,0.05705835297703743
35,0.000912087329197675,0.030200783163309097,0.004280928056687117,0.06542880088090897
36,0.0009057449060492218,0.030095595866441727,0.0044316076673567295,0.06657031923532486
37,0.0008931296761147678,0.029885275289416313,0.0036473956424742937,0.060393672436475754
38,0.0009444731986150146,0.030732283368706703,0.00419163703918457,0.06474285572767258
39,0.0009295118506997824,0.030487896874547005,0.004368113819509745,0.06609170883893967
40,0.0008515553781762719,0.029181422665715218,0.003453608602285385,0.0587674118578434
41,0.0008062884444370866,0.028395218774676323,0.003495273180305958,0.05912083387374878
42,0.0007968402351252735,0.028228359296917915,0.0034888999070972204,0.05906691029667854
43,0.0007004387443885207,0.026465803384780884,0.003797193057835102,0.06162136793136597
44,0.0006938182632438838,0.026340430602431297,0.0041127996519207954,0.06413111090660095
45,0.0006801654235459864,0.02607998065650463,0.003849018830806017,0.06204046308994293
46,0.0006796946981921792,0.026070954278111458,0.00388727942481637,0.06234804913401604
47,0.0006916549755260348,0.026299333199858665,0.003788585774600506,0.06155148893594742
48,0.0006883602472953498,0.02623661980032921,0.004110581241548061,0.06411381810903549
49,0.000683226331602782,0.02613859809935093,0.0039376323111355305,0.06275055557489395
50,0.0006722990074194968,0.02592873014509678,0.003957369364798069,0.0629076287150383
51,0.0006648399285040796,0.025784490630030632,0.003733373014256358,0.06110133230686188
52,0.0006923169712536037,0.02631191723048687,0.003973806742578745,0.06303814053535461
53,0.000677124538924545,0.026021616533398628,0.003670666366815567,0.060586024075746536
54,0.0006767525337636471,0.02601446770131588,0.004162426106631756,0.06451686471700668
55,0.0006762146367691457,0.0260041281580925,0.0038819892797619104,0.06230561062693596
56,0.0006805579760111868,0.026087505742907524,0.0039015107322484255,0.06246207281947136
57,0.000661603466141969,0.025721654295921326,0.003899861127138138,0.06244886666536331
58,0.0006619930500164628,0.02572922594845295,0.0038048746064305305,0.061683665961027145
59,0.0006674592150375247,0.025835232809185982,0.004011481534689665,0.06333626061677933
60,0.0006905847112648189,0.02627897821366787,0.003663127776235342,0.060523778200149536
61,0.0006823831936344504,0.02612246572971344,0.0035282857716083527,0.05939937382936478
62,0.0006615762831643224,0.025721125304698944,0.003813275368884206,0.061751723289489746
63,0.0006778073729947209,0.026034733280539513,0.0035078241489827633,0.05922688543796539
64,0.0006762568955309689,0.026004940271377563,0.004046965856105089,0.06361576914787292
65,0.0006957610603421926,0.026377283036708832,0.0035570075269788504,0.05964065343141556
66,0.0006597271421924233,0.025685153901576996,0.0038189177867025137,0.06179739162325859
